,vin,datetime,veh_speed,veh_km,longitude,latitude
75,wqmbpgahavumabejj,2022-10-11 08:02:55,44.32,27981.7,125.18205063490907,43.865432014615955
76,wqmbpgahavumabejj,2022-10-11 08:03:05,59.62,27981.8,125.18173614619442,43.86412632876423
77,wqmbpgahavumabejj,2022-10-11 08:03:15,47.47,27982.0,125.18139869039445,43.86269575525044
78,wqmbpgahavumabejj,2022-10-11 08:03:25,29.7,27982.1,125.18109224435567,43.861771838906456
79,wqmbpgahavumabejj,2022-10-11 08:03:35,33.91,27982.2,125.180924506757,43.8610085771704
80,wqmbpgahavumabejj,2022-10-11 08:03:45,47.19,27982.3,125.18072379860507,43.85995553894898
81,wqmbpgahavumabejj,2022-10-11 08:03:55,38.81,27982.4,125.18065579026897,43.858923244388464
82,wqmbpgahavumabejj,2022-10-11 08:04:05,41.34,27982.5,125.18070752057176,43.8579696846407
83,wqmbpgahavumabejj,2022-10-11 08:04:15,10.91,27982.6,125.18079920614247,43.857309886126544
84,wqmbpgahavumabejj,2022-10-11 08:04:25,31.21,27982.7,125.18089190987041,43.85677901327101
85,wqmbpgahavumabejj,2022-10-11 08:04:35,28.96,27982.8,125.18098358108014,43.856028265346126
86,wqmbpgahavumabejj,2022-10-11 08:04:45,47.08,27982.8,125.18006562100811,43.85565216613263
87,wqmbpgahavumabejj,2022-10-11 08:04:55,40.78,27983.0,125.17845428447289,43.85550622733945
88,wqmbpgahavumabejj,2022-10-11 08:05:05,41.56,27983.1,125.17716820302282,43.85536569379564
89,wqmbpgahavumabejj,2022-10-11 08:05:15,52.7,27983.2,125.17566960135194,43.8552185670218
90,wqmbpgahavumabejj,2022-10-11 08:05:25,63.22,27983.4,125.1736681285124,43.85504240294497
91,wqmbpgahavumabejj,2022-10-11 08:05:35,65.98,27983.5,125.17144612586853,43.85485266457334
92,wqmbpgahavumabejj,2022-10-11 08:05:45,57.48,27983.7,125.1692639907168,43.85465785288952
93,wqmbpgahavumabejj,2022-10-11 08:05:55,20.75,27983.8,125.16774235291568,43.854523767168445
94,wqmbpgahavumabejj,2022-10-11 08:06:05,19.29,27983.9,125.16716959683612,43.85438391228545
95,wqmbpgahavumabejj,2022-10-11 08:06:15,47.41,27984.0,125.16699983831627,43.8535486949337
96,wqmbpgahavumabejj,2022-10-11 08:06:25,17.66,27984.1,125.16703759927717,43.852570170801684
97,wqmbpgahavumabejj,2022-10-11 08:06:35,34.2,27984.2,125.16687188166888,43.85204976940281
98,wqmbpgahavumabejj,2022-10-11 08:06:45,43.65,27984.3,125.1669655179634,43.85106114599318
99,wqmbpgahavumabejj,2022-10-11 08:06:55,45.45,27984.4,125.16721179902785,43.84995730182774
100,wqmbpgahavumabejj,2022-10-11 08:07:05,44.04,27984.5,125.16733135746466,43.84884169921196
101,wqmbpgahavumabejj,2022-10-11 08:07:15,32.34,27984.6,125.16739804420881,43.84779915369053
102,wqmbpgahavumabejj,2022-10-11 08:07:25,36.61,27984.7,125.16676631726395,43.84704374847218
103,wqmbpgahavumabejj,2022-10-11 08:07:35,53.88,27984.9,125.16529050127761,43.846735659741725
104,wqmbpgahavumabejj,2022-10-11 08:07:45,56.13,27985.0,125.16337060292767,43.84639839445479
105,wqmbpgahavumabejj,2022-10-11 08:07:55,12.93,27985.1,125.16218011568898,43.84619669406049
106,wqmbpgahavumabejj,2022-10-11 08:08:05,47.98,27985.2,125.1611073584028,43.846021753221564
107,wqmbpgahavumabejj,2022-10-11 08:08:15,47.92,27985.4,125.15935298563451,43.845794066904
108,wqmbpgahavumabejj,2022-10-11 08:08:25,33.35,27985.4,125.15829514839328,43.845704024414616
109,wqmbpgahavumabejj,2022-10-11 08:08:35,51.13,27985.6,125.15678619113429,43.845588788494204
110,wqmbpgahavumabejj,2022-10-11 08:08:45,63.22,27985.7,125.15482007016409,43.84542735534661
111,wqmbpgahavumabejj,2022-10-11 08:08:55,66.31,27985.9,125.15259334342039,43.84526731965819
112,wqmbpgahavumabejj,2022-10-11 08:09:05,58.89,27986.1,125.15034751003002,43.8451092404551
113,wqmbpgahavumabejj,2022-10-11 08:09:15,21.93,27986.2,125.1491137447689,43.845093319729365
114,wqmbpgahavumabejj,2022-10-11 08:09:25,12.99,27986.3,125.14864167302377,43.84562581038015
115,wqmbpgahavumabejj,2022-10-11 08:09:35,21.65,27986.3,125.14835116320981,43.84546837867701
116,wqmbpgahavumabejj,2022-10-11 08:09:45,46.29,27986.4,125.14890705554221,43.84472186933646
117,wqmbpgahavumabejj,2022-10-11 08:09:55,57.2,27986.5,125.14980326319636,43.84360798637474
118,wqmbpgahavumabejj,2022-10-11 08:10:05,60.3,27986.7,125.1508441521445,43.84232793502963
119,wqmbpgahavumabejj,2022-10-11 08:10:15,55.35,27986.9,125.15182612338795,43.841075950312636
120,wqmbpgahavumabejj,2022-10-11 08:10:25,58.33,27987.0,125.15290788448948,43.839876747966656
121,wqmbpgahavumabejj,2022-10-11 08:10:35,55.74,27987.2,125.15421020199634,43.83878808149385
122,wqmbpgahavumabejj,2022-10-11 08:10:45,55.23,27987.3,125.15508429905091,43.83757621293346
123,wqmbpgahavumabejj,2022-10-11 08:10:55,60.8,27987.5,125.15579867004304,43.83621569727906
124,wqmbpgahavumabejj,2022-10-11 08:11:05,57.48,27987.7,125.15686333170113,43.83489852681483
125,wqmbpgahavumabejj,2022-10-11 08:11:15,51.07,27987.8,125.1581735171685,43.833908722535845
126,wqmbpgahavumabejj,2022-10-11 08:11:25,31.66,27987.9,125.15856654399575,43.83285159160575
127,wqmbpgahavumabejj,2022-10-11 08:11:35,5.96,27988.0,125.15870322649518,43.8326204712018
128,wqmbpgahavumabejj,2022-10-11 08:11:45,19.18,27988.0,125.15890576421977,43.83233426174526
129,wqmbpgahavumabejj,2022-10-11 08:11:55,0.39,27988.0,125.15947656896499,43.8322332851709
130,wqmbpgahavumabejj,2022-10-11 08:12:05,0.0,27988.0,125.15948854446508,43.83223526241942
131,wqmbpgahavumabejj,2022-10-11 08:12:15,0.0,27988.0,125.15948255814524,43.83224326889891
132,wqmbpgahavumabejj,2022-10-11 08:12:25,4.89,27988.1,125.1595154917915,43.83225520279064
133,wqmbpgahavumabejj,2022-10-11 08:12:35,5.51,27988.1,125.15986078979125,43.83234952579166
134,wqmbpgahavumabejj,2022-10-11 08:12:45,10.85,27988.1,125.16035577428181,43.83245456976224
135,wqmbpgahavumabejj,2022-10-11 08:12:55,29.7,27988.2,125.16093660194396,43.83273935716804
