,Latitude,Longitude,Infected,Population,Species,Road,River,1km,3km,5km,10km
568,15.041062,120.886152,0.0,3500,1,0.419420973,141.4858903,31.0,171.0,47.0,37.0
569,15.041438,120.873477,1.0,4000,1,0.436837977,2.6353282,28.0,151.0,72.0,35.0
570,15.114597,120.820768,0.0,6000,1,50.54024102,101.0687963,2.0,1.0,4.0,81.0
571,15.023922,120.876512,0.0,4000,1,1.687137338,704.9317875,13.0,113.0,126.0,30.0
572,15.04512,120.881092,0.0,5000,1,0.431916853,352.122925,29.0,168.0,53.0,33.0
573,15.022452,120.85876,0.0,6000,1,20.08113398,540.8931242,22.0,73.0,84.0,104.0
574,15.04206,120.87359,0.0,3500,1,2.921139687,7.733961496,27.0,153.0,71.0,35.0
575,15.037348,120.872307,0.0,4000,1,1.512873385,3.905109565,31.0,131.0,87.0,37.0
576,15.042553,120.873752,0.0,2600,1,1.314842186,4.307716504,27.0,153.0,71.0,35.0
577,15.040422,120.863525,0.0,2000,1,7.808313782,103.5081856,23.0,105.0,107.0,52.0
578,15.043552,120.904175,0.0,3000,1,4.519734153,123.5815412,44.0,109.0,70.0,76.0
579,15.035328,120.890738,0.0,3000,1,10.08785845,77.78867395,33.0,154.0,62.0,43.0
580,15.038132,120.903788,0.0,200000,0,32.1545437,449.4507941,51.0,99.0,73.0,71.0
581,15.041293,120.89597,0.0,5000,1,88.33420813,18.56097288,48.0,138.0,66.0,41.0
582,15.043187,120.861002,0.0,6000,1,40.55249804,115.0688481,25.0,100.0,100.0,61.0
583,15.170512,120.904567,0.0,4000,1,0.671862666,50.24015613,2.0,1.0,4.0,15.0
584,15.036135,120.865375,0.0,4100,1,2.904685629,184.3036454,31.0,102.0,106.0,47.0
585,15.033033,120.884437,0.0,4500,1,3.821906042,61.32122821,24.0,174.0,53.0,36.0
586,15.07536,120.817142,0.0,3000,1,3.340737185,73.36569237,0.0,4.0,9.0,212.0
587,15.031495,120.835648,0.0,3600,1,0.485634959,378.6502447,3.0,37.0,61.0,185.0
588,15.051563,120.896312,0.0,4000,1,1.060041609,247.5812598,34.0,130.0,78.0,52.0
589,15.038757,120.872855,0.0,6000,1,0.128083382,4.836554167,27.0,150.0,73.0,36.0
590,15.057697,120.8679,0.0,4000,1,16.33015492,740.7981716,1.0,98.0,133.0,51.0
591,15.048435,120.883093,0.0,4000,1,8.501669948,33.14304256,20.0,175.0,52.0,43.0
592,15.035135,120.90314,0.0,3600,1,1.284724497,762.0407563,51.0,95.0,92.0,56.0
593,15.048868,120.857103,0.0,5000,1,22.23100887,44.51266324,20.0,75.0,102.0,89.0
594,15.030775,120.857313,0.0,3000,1,46.5250042,1225.584328,23.0,85.0,92.0,85.0
595,15.086833,120.807992,0.0,2100,1,15.40736718,665.7185299,2.0,2.0,3.0,150.0
596,15.031455,120.835812,0.0,3000,1,0.600184708,396.7179599,3.0,39.0,59.0,185.0
597,15.042788,120.899957,0.0,5000,1,0.52669196,59.70834421,49.0,119.0,80.0,47.0
598,15.05165,120.895107,0.0,3000,1,26.54184719,232.953909,34.0,133.0,78.0,49.0
599,15.052885,120.895093,0.0,2500,1,4.610816315,366.702521,35.0,124.0,86.0,49.0
600,15.025518,120.87046,0.0,3000,1,1.317240069,1029.841685,16.0,106.0,115.0,43.0
601,15.022515,120.858607,0.0,3000,1,4.956385326,557.2714458,22.0,69.0,87.0,105.0
602,15.051217,120.882593,0.0,3000,1,0.369707955,24.86835141,23.0,158.0,66.0,44.0
603,15.039588,120.88691,0.0,3000,1,4.504355634,8.323662698,30.0,171.0,48.0,37.0
604,15.042235,120.872157,0.0,4000,1,24.80396829,161.8670104,29.0,147.0,74.0,37.0
605,15.08798,120.818092,0.0,5000,1,145.7381661,268.9234357,0.0,5.0,2.0,214.0
606,15.042075,120.87919,0.0,2500,1,5.009870406,575.3669781,30.0,170.0,52.0,31.0
607,15.03101,120.856997,0.0,3200,1,9.014650261,1237.569569,22.0,86.0,92.0,86.0
608,15.035485,120.861982,0.0,4000,1,2.065762527,516.8300105,25.0,105.0,100.0,56.0
609,15.021998,120.876767,0.0,3000,1,21.51434886,491.4005827,12.0,100.0,134.0,36.0
610,15.026557,120.857835,0.0,3000,1,4.794897471,970.1069341,21.0,85.0,92.0,87.0
611,15.035335,120.861272,0.0,4000,1,75.38706996,591.3001045,25.0,105.0,95.0,61.0
612,15.046353,120.898797,0.0,2600,1,8.041856198,225.9133852,41.0,127.0,77.0,51.0
613,15.170783,120.905562,0.0,3000,1,7.891862681,35.5010712,2.0,1.0,4.0,15.0
614,15.04937,120.89589,0.0,4000,1,1.066941215,0.721761962,40.0,132.0,77.0,45.0
615,15.059612,120.901555,0.0,6000,1,2.94964357,30.95296358,14.0,122.0,80.0,79.0
616,15.025448,120.86896,0.0,5000,1,9.51760808,974.8593015,12.0,107.0,116.0,47.0
617,15.064258,120.8976,0.0,3000,1,1.242206844,561.2259985,12.0,92.0,114.0,80.0
618,15.034987,120.873442,0.0,3000,1,5.906750661,13.02504311,26.0,134.0,91.0,34.0
619,15.04408,120.86087,0.0,4000,1,8.174924985,64.25852562,26.0,97.0,102.0,61.0
620,15.059023,120.89617,0.0,5000,1,0.865220245,9.125380201,34.0,100.0,94.0,67.0
621,15.023357,120.87665,0.0,3000,1,12.43267312,641.9500738,12.0,113.0,125.0,32.0
622,15.052602,120.895442,0.0,2600,1,3.998407357,343.1520371,35.0,126.0,83.0,50.0
623,15.042632,120.900895,0.0,5000,1,4.767782356,66.5504096,48.0,116.0,76.0,56.0
624,15.026695,120.883352,0.0,3000,1,5.546094597,9.873141329,17.0,154.0,80.0,32.0
625,15.031022,120.856935,0.0,5000,1,2.2235372,1242.248546,22.0,86.0,92.0,86.0
626,15.050743,120.8968,0.0,6000,1,4.81993133,168.1849687,35.0,129.0,78.0,52.0
627,15.037902,120.911957,0.0,3000,1,4.193503174,656.4856353,34.0,90.0,77.0,96.0
628,15.056398,120.893353,0.0,6000,1,0.974747293,258.2659796,37.0,114.0,84.0,59.0
629,15.021297,120.876765,0.0,4000,1,10.45828341,413.8387167,12.0,93.0,140.0,37.0
630,15.038823,120.913055,0.0,6000,1,0.6571322,593.063223,29.0,91.0,80.0,97.0
631,15.03322,120.90228,0.0,5000,1,22.90001091,784.0213173,38.0,112.0,92.0,51.0
632,15.033198,120.902387,0.0,4000,1,12.27601422,786.0342923,37.0,112.0,93.0,51.0
633,15.032337,120.902867,0.0,5000,1,88.89071087,718.6893538,33.0,105.0,100.0,55.0
634,15.089652,120.804492,0.0,3000,1,1.750273303,346.8238169,2.0,2.0,4.0,131.0
635,15.050572,120.855408,0.0,3000,1,2.661391423,60.51665941,16.0,71.0,106.0,91.0
636,15.025352,120.874998,0.0,72000,0,0.670607472,841.6325647,17.0,107.0,127.0,31.0
637,15.051977,120.87498,0.0,2500,1,1.950606068,282.7707914,15.0,140.0,93.0,37.0
638,15.046462,120.858873,0.0,3000,1,1.474848492,65.33462893,22.0,83.0,115.0,67.0
639,15.114853,120.82226,0.0,3000,1,48.73723443,263.9306071,2.0,0.0,5.0,88.0
640,15.115827,120.821592,0.0,2400,1,14.61136227,212.8141112,2.0,0.0,5.0,80.0
641,15.060473,120.902295,0.0,3000,1,6.37685691,32.38226347,10.0,119.0,81.0,85.0
642,15.036353,120.910578,0.0,4000,1,1.383712001,807.9274145,39.0,85.0,79.0,93.0
643,15.090888,120.805937,0.0,3000,1,7.317283947,264.2275134,2.0,2.0,4.0,130.0
644,15.042442,120.862068,0.0,32700,0,0.458117139,77.32195776,23.0,102.0,107.0,55.0
645,15.04122,120.897428,0.0,2500,1,47.75359115,35.389018,47.0,136.0,69.0,42.0
646,15.053822,120.891135,0.0,3000,1,16.63438807,55.88078913,35.0,130.0,83.0,46.0
647,15.032865,120.902425,0.0,2500,1,25.86700063,752.9749592,35.0,114.0,93.0,51.0
648,15.049128,120.85668,0.0,3000,1,5.070955348,61.78824888,20.0,75.0,102.0,89.0
649,15.05636,120.893173,0.0,3000,1,1.102435598,246.4697718,37.0,114.0,84.0,60.0
650,15.038597,120.904685,0.0,2500,1,10.29017333,393.9182835,52.0,98.0,72.0,73.0
651,15.0602,120.899333,0.0,3400,1,1.183511676,135.8219852,19.0,112.0,95.0,69.0
652,15.049428,120.895763,0.0,2500,1,2.764929538,4.488994843,40.0,132.0,77.0,45.0
653,15.046818,120.85852,0.0,3000,1,3.670422777,69.67751319,22.0,78.0,117.0,70.0
654,15.063062,120.897258,1.0,4000,1,30.76240292,425.3096704,12.0,98.0,112.0,74.0
655,15.052827,120.882133,0.0,2500,1,1.767271582,17.80952352,22.0,150.0,75.0,43.0
656,15.041607,120.89768,0.0,2500,1,44.52373591,38.46254813,46.0,134.0,71.0,44.0
657,15.02648,120.858033,0.0,1500,1,4.119155113,952.4656661,21.0,85.0,94.0,85.0
658,15.0276,120.907257,0.0,5000,1,21.59097374,406.8428774,22.0,87.0,100.0,88.0
659,15.05787,120.897985,0.0,3000,1,2.693761491,43.56904537,40.0,100.0,88.0,66.0
660,15.04023,120.86363,0.0,2500,1,11.22749089,108.8890894,26.0,102.0,107.0,52.0
661,15.03654,120.907408,0.0,2600,1,15.31137125,695.63188,45.0,94.0,76.0,81.0
662,15.033665,120.873693,0.0,3000,1,1.0479256,65.71597276,29.0,124.0,98.0,31.0
663,15.048532,120.880312,0.0,1500,1,1.467266118,314.4358964,19.0,171.0,58.0,38.0
664,15.053432,120.878683,0.0,2500,1,0.732479742,5.111048192,13.0,146.0,89.0,38.0
665,15.02816,120.856287,0.0,12000,0,26.3457806,1200.514304,22.0,76.0,82.0,104.0
666,15.04539,120.896528,0.0,3000,1,2.698005167,333.1141719,44.0,132.0,76.0,43.0
667,15.023942,120.843465,0.0,3400,1,10.47312106,596.9722942,2.0,49.0,71.0,160.0
668,15.026057,120.85796,0.0,3500,1,0.386682981,915.301337,21.0,85.0,91.0,88.0
669,15.133755,120.901117,0.0,3000,1,6.017283505,0.521531306,2.0,5.0,4.0,82.0
670,15.032802,120.90306,0.0,6000,1,63.89534937,774.0129756,35.0,106.0,95.0,58.0
671,15.053305,120.893792,0.0,3000,1,4.049484373,346.7148089,35.0,125.0,85.0,50.0
672,15.134742,120.909522,0.0,2000,1,1.490120592,41.86969896,2.0,5.0,4.0,82.0
673,15.056663,120.889625,0.0,1200,1,2.227178023,14.36035126,28.0,121.0,95.0,53.0
674,15.054208,120.89401,0.0,1200,1,5.921550128,362.4397645,34.0,123.0,88.0,49.0
675,15.056562,120.889557,0.0,3000,1,7.253978037,3.624413729,28.0,122.0,95.0,52.0
676,15.034568,120.871543,0.0,3000,1,6.491860507,72.09502761,27.0,116.0,107.0,33.0
677,15.050328,120.855605,0.0,1500,1,2.859986994,62.344266,17.0,70.0,106.0,91.0
678,15.042058,120.873637,0.0,1200,1,2.067598005,2.780135571,27.0,153.0,71.0,35.0
679,15.030733,120.856903,0.0,1600,1,3.696660416,1263.694684,23.0,85.0,92.0,85.0
680,15.049748,120.897478,0.0,3000,1,3.83455005,73.77699097,38.0,128.0,76.0,52.0
681,15.043105,120.905835,0.0,1500,1,10.42139958,50.13450819,45.0,105.0,70.0,76.0
682,15.05446,120.894058,0.0,3000,1,5.296865495,367.183031,35.0,121.0,88.0,50.0
683,15.01573,120.846887,0.0,4000,1,11.73693851,133.5966265,3.0,33.0,76.0,169.0
684,15.02835,120.856337,0.0,38000,0,7.206850525,1221.786074,23.0,76.0,82.0,103.0
685,15.042042,120.903392,0.0,5000,1,44.28775337,57.17519172,47.0,106.0,70.0,74.0
686,15.04118,120.897443,0.0,3200,1,44.68757013,37.82727509,47.0,136.0,69.0,42.0
687,15.033047,120.902695,0.0,4000,1,17.41946027,782.5025936,36.0,111.0,92.0,55.0
688,15.043915,120.860947,0.0,152000,0,3.666077102,69.23622225,26.0,97.0,102.0,61.0
689,15.032922,120.902545,0.0,2000,1,16.71913568,763.5851594,35.0,113.0,94.0,51.0
690,15.028733,120.834592,0.0,1600,1,14.83783668,350.9944469,3.0,26.0,70.0,187.0
691,15.030787,120.85738,0.0,3000,1,53.4476285,1219.051058,23.0,86.0,91.0,85.0
692,15.033715,120.902853,0.0,1800,1,49.76932337,857.3525422,40.0,104.0,93.0,57.0
693,15.033,120.884558,0.0,2000,1,7.938470252,68.32440149,24.0,174.0,53.0,36.0
694,15.053112,120.878558,0.0,2500,1,5.612647356,0.651537188,13.0,146.0,89.0,39.0
695,15.033392,120.884408,0.0,3400,1,2.652532318,22.35679711,24.0,174.0,53.0,36.0
696,15.02632,120.867583,0.0,2500,1,17.11755136,965.5910386,11.0,112.0,110.0,48.0
697,15.03858,120.887448,0.0,2600,1,9.548289479,39.03878404,29.0,172.0,48.0,36.0
698,15.02272,120.85835,0.0,1800,1,18.68547112,592.7901903,22.0,69.0,84.0,110.0
699,15.038503,120.89244,0.0,3000,1,36.30259264,16.62074891,31.0,161.0,60.0,39.0
700,15.025787,120.857905,0.0,2000,1,10.96784408,892.5570772,21.0,85.0,81.0,98.0
701,15.037682,120.872503,0.0,3400,1,1.84642332,3.088005039,30.0,140.0,79.0,37.0
702,15.040733,120.897305,0.0,3200,1,30.07786784,35.79815508,50.0,133.0,69.0,41.0
703,15.038437,120.89363,0.0,1400,1,11.93710549,94.38896984,35.0,152.0,65.0,41.0
704,15.034577,120.871525,0.0,2000,1,6.67201387,72.00380854,27.0,116.0,107.0,33.0
705,15.049328,120.882955,1.0,1600,1,1.719112163,17.13230627,20.0,170.0,57.0,44.0
706,15.053002,120.895028,0.0,2500,1,0.580006899,378.0068123,35.0,124.0,86.0,49.0
707,15.055808,120.889745,0.0,2000,1,4.175574141,7.264843054,33.0,121.0,94.0,49.0
708,15.04142,120.886013,0.0,3100,1,3.719180299,137.1706187,32.0,170.0,47.0,37.0
709,15.038808,120.903957,0.0,1500,1,17.83200312,373.2165989,52.0,99.0,72.0,71.0
710,15.03899,120.887187,0.0,2500,1,2.861465061,20.60728779,29.0,171.0,49.0,36.0
711,15.039153,120.887603,0.0,1000,1,4.692336456,68.10921991,29.0,174.0,46.0,36.0
712,15.03822,120.903478,0.0,40000,0,23.40050161,444.0186441,50.0,102.0,71.0,71.0
713,15.033327,120.88436,0.0,3600,1,4.079724056,28.11318014,24.0,174.0,53.0,36.0
714,15.055485,120.889953,0.0,1900,1,1.391660841,2.946375648,33.0,121.0,94.0,49.0
715,15.051557,120.854587,0.0,2400,1,5.360034049,59.27238669,12.0,69.0,111.0,93.0
716,15.046953,120.912443,0.0,3500,1,2.656731249,92.65072893,12.0,120.0,66.0,100.0
717,15.039543,120.913757,0.0,4000,1,3.238066427,558.6516442,25.0,95.0,79.0,98.0
718,15.040888,120.897273,0.0,2900,1,47.20338318,26.13900008,49.0,134.0,69.0,41.0
719,15.05491,120.881553,0.0,3000,1,8.731502321,244.3618892,20.0,142.0,85.0,44.0
720,15.03641,120.90643,0.0,2000,1,30.64278922,669.8046869,44.0,97.0,79.0,76.0
721,15.055783,120.889803,0.0,37000,0,0.398117293,2.88671973,33.0,121.0,94.0,49.0
722,15.131775,120.898077,0.0,36000,0,4.531361225,26.2057326,1.0,6.0,4.0,94.0
723,15.041482,120.903858,0.0,1900,1,3.283567056,83.43465048,52.0,99.0,72.0,72.0
724,15.051233,120.855113,0.0,3000,1,17.7463014,37.6486112,13.0,70.0,109.0,92.0
725,15.167977,120.910613,0.0,4000,1,0.549371117,37.17104489,2.0,1.0,4.0,15.0
726,15.050153,120.855728,0.0,2500,1,4.542681314,65.13550909,17.0,71.0,105.0,91.0
727,15.038882,120.901235,0.0,2400,1,151.7209001,323.5780919,54.0,107.0,83.0,50.0
728,15.01735,120.845025,0.0,2000,1,6.057758965,60.31315876,2.0,34.0,75.0,172.0
729,15.034007,120.875877,0.0,3000,1,3.165350439,10.86558097,35.0,156.0,62.0,33.0
730,15.03463,120.8746,0.0,1900,1,0.412137801,4.765105373,25.0,152.0,75.0,33.0
731,15.03593,120.871877,0.0,3000,1,2.959839504,6.626649804,27.0,129.0,94.0,36.0
732,15.032995,120.884497,0.0,1900,1,1.436991933,67.29991911,24.0,175.0,52.0,36.0
733,15.045403,120.908645,0.0,2000,1,0.444909157,100.9729277,26.0,118.0,65.0,91.0
734,15.037618,120.892068,0.0,2500,1,29.77395158,31.28294418,38.0,152.0,60.0,41.0
735,15.04302,120.861655,0.0,110000,0,4.012802252,71.89615659,23.0,102.0,106.0,56.0
736,15.043512,120.903552,0.0,1700,1,5.782573491,78.34634668,43.0,110.0,69.0,77.0
737,15.036103,120.865407,0.0,300,1,1.382951722,185.2068216,31.0,102.0,106.0,47.0
738,15.049067,120.856663,0.0,1200,1,0.596006334,67.45384115,20.0,75.0,102.0,89.0
739,15.03629,120.906672,0.0,2000,1,43.14715589,690.9647869,43.0,97.0,80.0,76.0
740,15.036525,120.907705,0.0,3000,1,16.63842638,710.7368496,46.0,91.0,78.0,81.0
741,15.050782,120.896873,0.0,2500,1,4.019138076,173.8842688,35.0,129.0,78.0,52.0
742,15.040985,120.897343,0.0,3000,1,50.49383758,31.44891001,48.0,135.0,69.0,41.0
743,15.038915,120.901277,0.0,4000,1,145.9430182,320.1603434,54.0,106.0,84.0,50.0
744,15.033025,120.875522,0.0,2500,1,3.04842017,47.41461747,32.0,144.0,77.0,29.0
745,15.03302,120.884515,0.0,1600,1,3.97813307,65.07410803,24.0,174.0,53.0,36.0
746,15.03576,120.863607,0.0,4000,1,0.801392206,354.0795562,32.0,98.0,106.0,50.0
747,15.036002,120.90741,0.0,3000,1,7.126340156,750.4192228,43.0,94.0,78.0,81.0
748,15.033323,120.884318,0.0,4000,1,8.570897719,26.78172779,24.0,174.0,53.0,36.0
749,15.03341,120.884395,0.0,4200,1,1.771621585,20.08954448,24.0,173.0,54.0,36.0
750,15.037863,120.892188,0.0,3000,1,29.02666552,26.28947269,39.0,153.0,58.0,42.0
751,15.039793,120.895625,0.0,1600,1,1.28572638,64.81813787,42.0,145.0,66.0,41.0
752,15.017147,120.875763,0.0,1500,1,16.33853817,106.236903,9.0,88.0,140.0,44.0
753,15.022985,120.85847,0.0,3000,1,1.16724641,605.5198469,22.0,69.0,90.0,104.0
754,15.052888,120.895317,0.0,2000,1,1.377881115,371.7476323,36.0,122.0,85.0,51.0
755,15.02226,120.85741,0.0,3000,1,2.992351733,575.197382,22.0,69.0,66.0,127.0
756,15.049187,120.874987,0.0,4200,1,1.341373776,68.61347441,21.0,144.0,87.0,33.0
757,15.0384,120.892448,0.0,3500,1,42.7997686,22.40995524,31.0,161.0,60.0,39.0
758,15.03821,120.892348,0.0,2000,1,30.32801532,22.00890854,31.0,161.0,59.0,41.0
759,15.06236,120.897797,0.0,3000,1,2.202534119,360.1707935,14.0,96.0,112.0,73.0
760,15.062527,120.901817,0.0,3000,1,0.018735096,138.5257323,11.0,109.0,83.0,92.0
761,15.056402,120.889572,0.0,4000,1,2.351908861,1.007935841,30.0,121.0,94.0,52.0
762,15.037118,120.90478,0.0,3000,1,52.13458668,557.8868217,48.0,100.0,72.0,74.0
763,15.039143,120.88768,0.0,2000,1,2.748129152,75.93465588,29.0,174.0,46.0,36.0
764,15.036708,120.9079,0.0,30000,0,3.771510575,702.4496637,45.0,92.0,76.0,83.0
765,15.03554,120.862568,0.0,4000,1,7.641530468,460.5164274,28.0,103.0,100.0,55.0
766,15.040383,120.91536,0.0,2000,1,1.941878564,463.1965619,19.0,94.0,84.0,100.0
767,15.044803,120.921935,0.0,3400,1,0.742090772,96.03495557,6.0,88.0,69.0,136.0
768,15.025423,120.876082,0.0,4000,1,1.42053601,781.0166728,17.0,113.0,124.0,28.0
769,15.033112,120.874827,0.0,4200,1,9.778116711,70.05485334,26.0,138.0,89.0,29.0
770,15.115225,120.915865,0.0,60000,0,0.291804911,6.59859851,2.0,5.0,2.0,220.0
771,15.135312,120.912,0.0,4000,1,18.69378599,32.38122897,1.0,6.0,4.0,78.0
772,15.035267,120.9025,0.0,3000,1,15.33145637,734.4008031,52.0,98.0,88.0,56.0
773,15.026355,120.857905,0.0,200000,0,0.993004144,946.9115533,21.0,85.0,91.0,88.0
774,15.031758,120.835207,0.0,3000,1,1.339704416,324.174281,3.0,32.0,66.0,185.0
775,15.046282,120.880707,0.0,4000,1,18.94282495,344.1633734,26.0,167.0,57.0,36.0
776,15.06205,120.901077,0.0,3000,1,21.70891009,161.6270774,10.0,113.0,88.0,84.0
777,15.041853,120.896753,0.0,2000,1,4.485752675,58.79459101,47.0,136.0,69.0,42.0
778,15.056382,120.889515,0.0,3000,1,4.162333164,7.523802579,30.0,121.0,95.0,51.0
779,15.021032,120.86655,0.0,4000,1,3.563980713,453.8444983,10.0,86.0,132.0,51.0
780,15.046927,120.912515,0.0,6000,1,1.915272659,93.51839252,12.0,120.0,66.0,100.0
781,15.02363,120.87638,0.0,3000,1,5.174000198,673.4419324,13.0,110.0,127.0,32.0
782,15.040613,120.916413,0.0,2000,1,7.953597249,394.0569571,14.0,95.0,87.0,101.0
783,15.055192,120.853277,0.0,4000,1,6.737115062,45.57196859,9.0,48.0,131.0,96.0
784,15.115322,120.915917,0.0,3000,1,3.743729211,5.018938825,2.0,5.0,2.0,219.0
785,15.021543,120.857717,0.0,3000,1,29.38009555,513.2976586,17.0,71.0,71.0,125.0
786,15.036227,120.871863,0.0,2500,1,0.057668874,3.588371607,29.0,128.0,93.0,36.0
787,15.053533,120.892048,0.0,3000,1,0.86692914,159.1073442,32.0,131.0,85.0,47.0
788,15.041403,120.901443,0.0,4000,1,26.47706943,46.76405746,49.0,111.0,78.0,57.0
789,15.04515,120.914318,0.0,3000,1,6.629992044,114.1168552,13.0,114.0,69.0,102.0
790,15.034528,120.90924,0.0,5000,1,18.35215549,983.2736735,41.0,82.0,84.0,90.0
791,15.053945,120.881675,0.0,4000,1,5.148959113,141.0207439,21.0,145.0,81.0,44.0
792,15.048657,120.856955,0.0,3000,1,4.920016824,71.56753428,20.0,77.0,100.0,89.0
793,15.046582,120.859208,0.0,4000,1,34.26846423,29.06812755,22.0,82.0,116.0,67.0
794,15.036088,120.910302,0.0,3000,1,1.618487611,837.0817615,40.0,84.0,80.0,92.0
795,15.1175,120.902153,0.0,3000,1,15.16709659,87.44559105,0.0,7.0,1.0,231.0
796,15.037485,120.891253,0.0,3500,1,2.696267711,32.03483575,35.0,158.0,56.0,42.0
797,15.163183,120.919412,0.0,3000,1,1.96193844,10.64485973,0.0,3.0,4.0,13.0
798,15.048655,120.89855,0.0,4500,1,0.164234007,7.802801031,39.0,123.0,75.0,57.0
799,15.028817,120.908812,0.0,6000,1,52.58892915,543.5226818,24.0,86.0,94.0,91.0
800,15.03469,120.871202,0.0,2000,1,4.946021345,75.23754929,29.0,114.0,107.0,33.0
801,15.043925,120.860907,0.0,3500,0,0.92078083,71.89669495,26.0,97.0,102.0,61.0
802,15.038667,120.902703,0.0,100000,0,70.00289058,374.0144462,53.0,99.0,77.0,65.0
803,15.03794,120.903762,0.0,74000,0,53.05593014,470.868092,51.0,99.0,73.0,71.0
804,15.037707,120.872488,0.0,45000,0,0.912435724,5.828208583,30.0,140.0,79.0,37.0
805,15.041665,120.88588,0.0,5000,1,2.780288759,123.6191432,32.0,170.0,47.0,37.0
806,15.040387,120.863647,0.0,4500,1,0.498421765,96.13058483,26.0,102.0,107.0,53.0
807,15.055838,120.889815,0.0,6000,1,4.050468748,0.954271322,33.0,121.0,94.0,49.0
808,15.038502,120.916572,0.0,2400,1,1.604468714,558.4331576,15.0,86.0,96.0,100.0
809,15.043852,120.860967,0.0,9000,1,1.14146904,71.92483854,26.0,97.0,102.0,61.0
810,15.019917,120.854653,0.0,72000,0,4.581470342,304.9872137,17.0,62.0,64.0,141.0
811,15.035467,120.869052,0.0,7000,1,4.0022475,94.26702102,32.0,103.0,112.0,36.0
812,15.03412,120.872223,0.0,8000,1,11.35599116,86.38689197,28.0,115.0,107.0,33.0
813,15.041892,120.919195,0.0,6000,1,18.94206053,96.13793742,11.0,91.0,79.0,115.0
814,15.041405,120.885993,0.0,4000,1,1.644835066,139.776742,32.0,170.0,47.0,37.0
815,15.049377,120.895903,0.0,5000,1,0.051502378,1.742659486,40.0,132.0,77.0,45.0
816,15.043617,120.878223,0.0,6000,1,26.1266701,432.2625486,24.0,178.0,51.0,33.0
817,15.052815,120.882113,0.0,6000,1,0.479530288,19.980228,22.0,150.0,75.0,43.0
818,15.062045,120.899333,0.0,8000,1,5.184356419,280.0873552,12.0,108.0,100.0,75.0
819,15.049678,120.897582,0.0,6000,1,0.397057313,68.28066047,38.0,126.0,78.0,52.0
820,15.035892,120.868685,0.0,3000,1,24.36325499,68.15359121,33.0,102.0,111.0,37.0
821,15.027162,120.904783,0.0,1500,1,0.736867938,309.6794353,15.0,95.0,104.0,81.0
822,15.021827,120.857685,0.0,4500,1,26.64500802,540.692031,20.0,69.0,70.0,125.0
823,15.041905,120.899167,0.0,5000,1,30.00243497,39.01409821,48.0,124.0,79.0,44.0
824,14.961388,120.509613,0.0,18000,0,4.652811162,10.52090707,0.0,2.0,6.0,39.0
825,15.003457,120.49004,0.0,34000,0,2.251833611,351.7952867,3.0,2.0,6.0,23.0
826,14.977805,120.540042,0.0,120000,0,2.3917021,1.459991022,0.0,4.0,7.0,28.0
827,14.964603,120.528927,0.0,25000,0,4.824456031,71.3418423,1.0,3.0,3.0,39.0
828,15.002482,120.49155,0.0,10000,0,1.276900703,364.8606719,3.0,2.0,7.0,23.0
829,15.003965,120.51528,0.0,28000,0,2.750543023,539.591996,0.0,6.0,12.0,17.0
830,14.99758,120.501177,0.0,38000,0,3.202154623,703.195644,0.0,5.0,10.0,20.0
831,15.003897,120.4891,0.0,60000,0,4.304285446,381.4350188,3.0,2.0,6.0,23.0
832,15.004512,120.492275,0.0,48000,0,41.6965855,127.6299505,3.0,2.0,6.0,23.0
833,14.979703,120.47403,0.0,12000,0,14.74756786,264.0980829,0.0,0.0,6.0,26.0
834,14.965582,120.529615,0.0,40000,0,8.851508824,16.47909684,1.0,3.0,3.0,39.0
835,15.010533,120.571743,0.0,102000,0,1.092947754,471.7031034,3.0,6.0,6.0,39.0
836,15.011452,120.571023,0.0,30000,0,0.904118206,550.9029257,3.0,6.0,7.0,38.0
837,14.99707,120.543852,0.0,24000,0,26.38784886,515.4738949,0.0,3.0,17.0,22.0
838,14.982893,120.605932,0.0,53750,0,9.700672715,0.454601895,0.0,0.0,5.0,31.0
839,15.006337,120.562887,0.0,63000,0,0.47244102,118.7062761,0.0,10.0,5.0,33.0
840,15.015887,120.56965,0.0,22000,0,16.54020451,691.9206716,4.0,5.0,5.0,39.0
841,15.01784,120.529053,0.0,60000,0,2.843154608,521.2980061,0.0,6.0,21.0,10.0
842,15.019647,120.565535,0.0,7200,0,3.261492889,208.8971359,3.0,7.0,6.0,37.0
843,14.87298,120.518695,0.0,2000,0,0.191108019,1030.079458,1.0,2.0,4.0,23.0
844,14.905133,120.52023,0.0,30000,0,3.690680705,630.3861783,1.0,0.0,5.0,18.0
845,14.90767,120.586535,0.0,7000,0,1.713265103,4.565105144,0.0,1.0,0.0,9.0
846,14.871542,120.521235,0.0,10000,0,9.612943093,1071.144522,1.0,1.0,5.0,23.0
847,14.954925,120.544797,0.0,48000,0,0.560719343,494.2671285,0.0,3.0,2.0,32.0
848,14.899858,120.518447,0.0,200000,0,1.535601549,441.5489426,1.0,1.0,6.0,17.0
849,15.214143,120.615973,0.0,3000,1,1.485308034,41.59536513,2.0,9.0,10.0,41.0
850,15.237432,120.603597,0.0,50000,0,7.939210677,298.4907657,0.0,2.0,11.0,58.0
851,15.196655,120.604295,0.0,61000,0,4.341152724,159.1452471,0.0,6.0,9.0,28.0
852,15.218093,120.606462,0.0,6000,1,6.113141008,302.8319893,0.0,6.0,12.0,41.0
