Farm_Id,Latitude,Longitude,Infected,Population,Species,Road,River,1km,3km,5km,10km
820,15.049678,120.897582,,6000,1,0.397057313,68.28066047,,,,
821,15.035892,120.868685,,3000,1,24.36325499,68.15359121,,,,
822,15.027162,120.904783,,1500,1,0.736867938,309.6794353,,,,
823,15.021827,120.857685,,4500,1,26.64500802,540.692031,,,,
824,15.041905,120.899167,,5000,1,30.00243497,39.01409821,,,,
825,14.961388,120.509613,,18000,0,4.652811162,10.52090707,,,,
826,15.003457,120.49004,,34000,0,2.251833611,351.7952867,,,,
827,14.977805,120.540042,,120000,0,2.3917021,1.459991022,,,,
828,14.964603,120.528927,,25000,0,4.824456031,71.3418423,,,,
829,15.002482,120.49155,,10000,0,1.276900703,364.8606719,,,,
830,15.003965,120.51528,,28000,0,2.750543023,539.591996,,,,
831,14.99758,120.501177,,38000,0,3.202154623,703.195644,,,,
832,15.003897,120.4891,,60000,0,4.304285446,381.4350188,,,,
833,15.004512,120.492275,,48000,0,41.6965855,127.6299505,,,,
834,14.979703,120.47403,,12000,0,14.74756786,264.0980829,,,,
835,14.965582,120.529615,,40000,0,8.851508824,16.47909684,,,,
836,15.010533,120.571743,,102000,0,1.092947754,471.7031034,,,,
837,15.011452,120.571023,,30000,0,0.904118206,550.9029257,,,,
838,14.99707,120.543852,,24000,0,26.38784886,515.4738949,,,,
839,14.982893,120.605932,,53750,0,9.700672715,0.454601895,,,,
840,15.006337,120.562887,,63000,0,0.47244102,118.7062761,,,,
841,15.015887,120.56965,,22000,0,16.54020451,691.9206716,,,,
842,15.01784,120.529053,,60000,0,2.843154608,521.2980061,,,,
843,15.019647,120.565535,,7200,0,3.261492889,208.8971359,,,,
844,14.87298,120.518695,,2000,0,0.191108019,1030.079458,,,,
845,14.905133,120.52023,,30000,0,3.690680705,630.3861783,,,,
846,14.90767,120.586535,,7000,0,1.713265103,4.565105144,,,,
847,14.871542,120.521235,,10000,0,9.612943093,1071.144522,,,,
848,14.954925,120.544797,,48000,0,0.560719343,494.2671285,,,,
849,14.899858,120.518447,,200000,0,1.535601549,441.5489426,,,,
850,15.214143,120.615973,,3000,1,1.485308034,41.59536513,,,,
851,15.237432,120.603597,,50000,0,7.939210677,298.4907657,,,,
852,15.196655,120.604295,,61000,0,4.341152724,159.1452471,,,,
853,15.218093,120.606462,,6000,1,6.113141008,302.8319893,,,,
854,15.178092,120.616463,,60000,0,16.38012361,438.7006585,,,,
855,15.205468,120.63784,,100000,0,8.210812842,69.64988108,,,,
856,15.210487,120.623742,,74000,0,5.492118835,75.94616597,,,,
857,15.205437,120.646902,,45000,0,5.981144788,287.7791802,,,,
858,15.21958,120.67445,,72000,0,2.113653848,716.3825317,,,,
859,15.219488,120.674082,,5000,0,5.561018953,720.1279239,,,,
860,15.26807,120.66015,,18000,0,8.197984874,198.7498534,,,,
861,15.252965,120.695628,,10000,0,35.30485054,371.4259473,,,,
862,15.231442,120.64305,,38000,0,1.228716266,735.788924,,,,
863,15.247437,120.670303,,8000,0,2.421029843,410.0889721,,,,
864,15.23829,120.648612,,16000,0,4.618100817,751.6879077,,,,
865,15.24639,120.691388,,60000,0,5.199212124,437.0734492,,,,
866,15.252782,120.737303,,40000,0,132.5953712,91.19667917,,,,
867,15.210337,120.684848,,102000,0,1.084054942,181.8605123,,,,
868,15.24646,120.69161,,30000,0,19.06277066,431.0093516,,,,
869,15.206313,120.637473,,7000,0,0.273115678,171.1073228,,,,
870,15.22663,120.686157,,16000,0,2.466232902,257.39704,,,,
871,15.218777,120.68483,,60000,0,2.185594766,481.8719087,,,,
872,15.243025,120.657393,,110000,0,2.930014653,214.4806457,,,,
873,15.265965,120.70394,,200000,0,24.27850652,312.6609269,,,,
874,15.226567,120.6952,,7000,0,4.513308414,12.06915611,,,,
875,15.25288,120.655175,,48000,0,6.219938575,451.4026343,,,,
876,15.236618,120.642862,,200000,0,0.61389815,894.8808087,,,,
877,15.232147,120.696165,,110000,0,6.13318441,354.0943388,,,,
878,15.220995,120.710325,,30000,0,0.415660568,450.4205532,,,,
879,15.232065,120.700898,,60000,0,2.228316222,548.6377062,,,,
880,15.265667,120.655958,,3500,0,11.76042092,1.536328022,,,,
881,15.262818,120.735053,,40000,0,3.466832424,415.510695,,,,
882,15.20622,120.62475,,100000,0,43.05518454,141.8900535,,,,
883,15.250818,120.726452,,74000,0,0.279111056,209.4900325,,,,
884,15.238205,120.648618,,45000,0,4.49531734,759.3240749,,,,
885,15.250822,120.726488,,72000,0,1.805782782,207.1800753,,,,
886,15.234535,120.69963,,200000,0,0.820026452,260.287536,,,,
887,15.190343,120.635562,,18000,0,12.42917835,208.2683905,,,,
888,15.256158,120.7404,,10000,0,2.484009169,100.2915639,,,,
889,15.241713,120.650867,,38000,0,7.498315498,302.1105926,,,,
890,15.24734,120.668053,,20000,0,5.541745066,260.3631956,,,,
891,15.25419,120.690905,,40000,0,4.188351042,325.2781591,,,,
892,15.254203,120.694245,,102000,0,1.073454523,408.5958891,,,,
893,15.2429,120.714898,,7000,0,0.810077884,352.7766602,,,,
894,15.247192,120.691117,,10000,0,18.12225794,527.6895067,,,,
895,15.210053,120.623843,,48000,0,17.43849594,123.0875631,,,,
896,15.229273,120.642375,,16000,0,4.60434271,512.9478907,,,,
897,15.276013,120.65176,,40000,0,8.816621829,61.96593553,,,,
898,15.246657,120.71953,,102000,0,7.342870633,178.8260216,,,,
899,15.247353,120.730637,,30000,0,2.081898514,153.1690937,,,,
900,15.196973,120.636817,,7000,0,1.907874729,369.4084977,,,,
901,15.215135,120.636572,,10000,0,0.319159705,236.0880696,,,,
902,15.205618,120.63866,,8000,0,1.517104597,61.91347122,,,,
903,15.25053,120.691065,,200000,0,4.023444169,709.6183879,,,,
904,15.217698,120.673217,,72000,0,0.527570439,759.4267638,,,,
905,15.250638,120.69107,,32700,0,1.567658293,698.3326057,,,,
906,15.257047,120.674997,,12000,0,6.54152479,197.1467271,,,,
907,15.224945,120.694958,,57000,0,0.798729711,181.1016861,,,,
908,15.188277,120.638038,,76000,0,2.702027818,105.1118005,,,,
909,15.249697,120.673845,,2000,0,3.985640024,394.41027,,,,
910,15.227135,120.695583,,18000,0,1.847011029,62.89322373,,,,
911,15.197703,120.692395,,10000,0,12.09620972,158.3875033,,,,
912,15.219105,120.672072,,38000,0,4.696692324,765.9160923,,,,
913,15.225887,120.694917,,16000,0,4.574210053,92.53250051,,,,
914,15.228578,120.670255,,60000,0,19.77000478,31.63007096,,,,
915,14.980352,120.702893,,61000,0,2.103219954,387.8396856,,,,
916,14.959263,120.72103,,40000,0,0.370403656,19.06116429,,,,
917,14.950812,120.717793,,102000,0,2.527300787,167.6533784,,,,
918,14.980293,120.702925,,30000,0,2.832485525,393.9446251,,,,
919,14.947603,120.717573,,7000,0,2.417750264,342.4521416,,,,
920,14.980607,120.701005,,37000,0,4.299224248,194.0802572,,,,
921,14.952807,120.730877,,110000,0,2.231233708,463.139217,,,,
922,14.962675,120.731762,,3000,1,0.145269714,250.2617154,,,,
923,14.974987,120.73503,,60000,0,8.52691489,614.2764061,,,,
924,14.977805,120.698598,,744000,0,22.2328845,96.65957412,,,,
925,14.970942,120.733388,,100000,0,6.31744096,516.3586598,,,,
926,14.976273,120.699432,,74000,0,0.282244692,286.8144496,,,,
927,14.949475,120.717668,,45000,0,0.773536491,291.6826101,,,,
928,14.973987,120.701212,,72000,0,1.935150221,187.7995534,,,,
929,14.980012,120.70067,,37000,0,0.596663931,185.7772672,,,,
930,14.950042,120.71767,,1500,1,4.77841322,233.7925747,,,,
931,14.98071,120.702617,,30000,0,5.020239198,341.0326887,,,,
932,14.955945,120.729462,,60000,0,1.823993589,369.1792717,,,,
933,14.980363,120.70104,,60000,0,13.3575964,209.2174748,,,,
934,14.97838,120.699612,,3500,0,1.83677527,144.2782594,,,,
935,14.97753,120.699433,,100000,0,41.44765887,182.2574266,,,,
936,14.968367,120.733837,,45000,0,0.711078368,384.8662313,,,,
937,14.979698,120.700497,,72000,0,0.115800646,179.843001,,,,
938,14.980215,120.700815,,18000,0,1.713911272,192.9751786,,,,
939,15.051848,120.533245,,10000,0,4.096058203,423.5862875,,,,
940,15.070525,120.519638,,38000,0,1.031211056,120.7881849,,,,
941,15.039235,120.524457,,7000,0,1.646640016,773.2551546,,,,
942,15.039102,120.48485,,48000,0,1.298841232,121.603161,,,,
943,15.037217,120.504512,,200000,0,0.702397241,45.57824691,,,,
944,15.079763,120.547428,,60000,0,35.19136119,294.4464197,,,,
945,15.110792,120.568568,,100000,0,6.845106051,351.6762885,,,,
946,15.04028,120.524112,,74000,0,1.619600529,817.4790151,,,,
947,15.044567,120.500093,,18000,0,4.613732855,155.8892992,,,,
948,15.121327,120.553822,,10000,0,0.421229029,353.8415036,,,,
949,15.032933,120.53471,,38000,0,2.23640879,255.425266,,,,
950,15.0351,120.497995,,60000,0,17.48616855,496.1356133,,,,
951,15.122182,120.561973,,48000,0,24.17037351,142.5242634,,,,
952,15.034927,120.531268,,60000,0,0.458494691,175.3508029,,,,
953,15.033088,120.773377,,3500,0,8.681947013,225.4729333,,,,
954,14.974712,120.736387,,45000,0,6.95656155,526.3061345,,,,
955,15.041747,120.757888,,16000,0,9.743036931,252.0913912,,,,
956,15.043232,120.762368,,4000,1,6.767246858,242.1611368,,,,
957,15.037282,120.766678,,200000,0,2.199956951,33.25944998,,,,
958,15.037808,120.779837,,5000,1,10.04914763,512.6819387,,,,
959,15.037523,120.766848,,18000,0,2.900744056,0.932187783,,,,
960,15.045352,120.757978,,10000,0,24.87296388,123.1153127,,,,
961,15.048903,120.758437,,16000,0,21.88812874,99.8058923,,,,
962,15.05037,120.751717,,60000,0,9.51988811,433.2792423,,,,
963,15.034907,120.769538,,200000,0,20.43953421,231.4773261,,,,
964,15.059468,120.754115,,7000,0,3.13045513,1142.835304,,,,
965,15.044415,120.760573,,200000,0,0.74216254,114.1000357,,,,
966,15.103378,120.636957,,110000,0,0.514424988,26.08788815,,,,
967,15.07471,120.627807,,60000,0,1.080424751,235.9418113,,,,
968,15.106138,120.634705,,3500,0,2.669782131,137.5711277,,,,
969,15.08575,120.617193,,100000,0,1.876596307,920.2277346,,,,
970,15.089983,120.614257,,45000,0,0.695785685,833.2464005,,,,
971,15.075417,120.630853,,18000,0,20.35075074,368.2504734,,,,
972,15.026543,120.567627,,10000,0,4.997030107,409.8851718,,,,
973,15.040338,120.549802,,38000,0,19.11884704,468.3553134,,,,
974,15.030323,120.564823,,60000,0,4.588067622,315.9297712,,,,
975,15.014585,120.575088,,48000,0,3.069403746,917.5085973,,,,
976,15.028987,120.56658,,43000,0,3.679752384,360.2795808,,,,
977,15.02653,120.564402,,20000,0,13.55203347,105.4785148,,,,
978,15.733762,121.517937,,4000,0,82.28341067,1075.232976,,,,
979,15.810343,121.479295,,4000,0,366.9548945,545.7992174,,,,
980,15.703778,121.495292,,4000,0,13.71806174,30.59542672,,,,
981,15.707203,121.465167,,4000,0,112.4454558,61.27040086,,,,
982,16.151358,121.944808,,10000,0,7.531450383,225.3752207,,,,
983,15.797563,121.495052,,29000,0,3.245182408,380.3289834,,,,
984,15.810843,121.482685,,5000,0,5.135007743,576.1142545,,,,
985,15.785277,121.539623,,4000,0,12.41332547,468.1586209,,,,
986,15.846797,121.54366,,10000,0,372.9806847,229.0796107,,,,
987,15.320123,120.614428,,108000,0,24.89593445,743.6829271,,,,
988,15.53386,120.597252,,90000,0,4.361779966,314.7658477,,,,
989,15.546958,120.605453,,20000,0,1.264476756,284.5388502,,,,
990,15.547115,120.604617,,20000,0,9.06935503,375.8314877,,,,
991,15.665792,120.487397,,24000,0,5.39692664,1741.039842,,,,
992,15.367572,120.657298,,20000,0,29.59427828,406.8318771,,,,
993,15.285907,120.592782,,60000,0,0.089737148,1120.824949,,,,
994,15.39469,120.637185,,60000,0,2.18387503,514.4910419,,,,
995,15.28586,120.632512,,400560,0,0.195092037,408.6781943,,,,
996,15.35633,120.619682,,141000,0,4.154989143,204.8773464,,,,
997,15.303283,120.603178,,240000,0,2.772797948,1785.704,,,,
998,15.520633,120.622592,,70000,0,1.654893541,313.3537979,,,,
999,15.709555,120.606928,,10000,0,1.793024056,227.3033033,,,,
1000,15.444285,120.73454,,10000,0,10.68119024,167.0941194,,,,
1001,15.409032,120.697653,,39000,0,1.744851963,636.8343409,,,,
1002,15.314237,120.535575,,20000,0,4.23124287,563.0025821,,,,
1003,15.273552,120.580493,,40000,0,9.792615159,418.4389556,,,,
1004,15.320613,120.577512,,200000,0,2.901455412,6.086733604,,,,
1005,15.321637,120.572808,,100000,0,1.580467139,398.265606,,,,
1006,15.778877,120.602203,,62000,0,0.211283428,576.4972545,,,,
1007,15.307943,120.550735,,30600,0,0.597501484,387.6757609,,,,
1008,15.309488,120.54192,,180000,0,3.198749117,330.9743935,,,,
1009,15.558223,120.513513,,65000,0,3.837535124,775.653717,,,,
1010,15.780123,120.601873,,385000,0,9.845654467,615.2516882,,,,
1011,15.567432,120.622905,,74000,0,0.778636842,865.9056206,,,,
1012,15.627463,120.393943,,36000,0,48.39105268,405.2880687,,,,
1013,15.738147,120.451093,,75000,0,5.856953955,936.2924541,,,,
1014,15.603757,120.38974,,150000,0,3.427924756,731.8612251,,,,
1015,15.569233,120.527835,,64000,0,5.568794078,329.1828019,,,,
1016,15.674795,120.348515,,38000,0,7.35805957,1684.418546,,,,
1017,15.53666,120.523388,,20000,0,5.822191736,281.4486124,,,,
1018,15.31841,120.618518,,81500,0,2.490232473,999.4379107,,,,
1019,15.35002,120.70139,,76000,0,2.756683404,185.2616886,,,,
1020,15.406453,120.623607,,200000,0,18.47860397,761.81454,,,,
1021,15.362912,120.558387,,25000,0,7.262475754,255.1258722,,,,
1022,15.646637,120.355995,,62000,0,11.49996,307.7313344,,,,
1023,15.321878,120.613983,,125000,0,5.413798741,561.6673759,,,,
1024,15.315552,120.608897,,30600,0,1.323098502,484.3385155,,,,
1025,15.752393,120.580905,,180000,0,25.35911352,1908.455552,,,,
1026,15.36563,120.566752,,100000,0,7.711101535,17.45797595,,,,
1027,15.319103,120.54452,,65000,0,0.456376375,710.7800796,,,,
1028,15.49118,120.539655,,385000,0,0.024234956,1308.22379,,,,
1029,15.40367,120.62147,,74000,0,0.896332026,556.314622,,,,
1030,15.288048,120.587627,,37000,0,3.950679699,1563.457762,,,,
1031,15.527183,120.542313,,45000,0,1.388274641,1196.098574,,,,
1032,15.527183,120.542383,,36000,0,2.545890013,1201.854406,,,,
1033,15.51912,120.615015,,30000,0,6.64269541,364.6892418,,,,
1034,15.613562,120.640432,,60000,0,16.45587759,1445.862265,,,,
1035,15.333945,120.573297,,75000,0,5.644884816,137.8204199,,,,
1036,15.37786,120.566585,,150000,0,13.65567874,125.4636514,,,,
1037,15.55292,120.613165,,80000,0,5.871847464,411.5612658,,,,
1038,15.639885,120.645388,,38000,0,108.3789333,1261.384052,,,,
1039,15.398957,120.625875,,20000,0,2.192213771,110.7781477,,,,
1040,15.522203,120.549438,,81500,0,0.265778723,935.2001442,,,,
1041,15.653753,120.628465,,3000,0,4.122658458,115.4820147,,,,
1042,15.713877,120.606713,,79000,0,1.036780244,666.1702246,,,,
1043,15.56621,120.66482,,76000,0,0.748561453,2157.112897,,,,
1044,15.325475,120.625287,,200000,0,34.2182265,404.2173809,,,,
1045,15.515875,120.688312,,40000,0,1.75075717,222.0803105,,,,
1046,15.686587,120.439868,,8000,0,1.440976321,639.4366599,,,,
1047,15.40656,120.623305,,25000,0,0.060516404,772.2593834,,,,
1048,15.659335,120.627328,,4000,0,1.299862999,480.0459094,,,,
1049,15.48836,120.72443,,200000,0,11.52784751,675.9608586,,,,
1050,15.356958,120.643583,,19000,0,2.256884983,45.28260489,,,,
1051,15.553848,120.643953,,50000,0,1.892712511,109.6371401,,,,
1052,15.601973,120.658852,,50000,0,4.395701873,307.6734827,,,,
1053,15.31507,120.616037,,76000,0,3.483211253,1103.136302,,,,
1054,15.597297,120.394187,,70000,0,4.79563432,510.7133006,,,,
1055,15.400252,120.624133,,12000,0,20.73504218,288.98829,,,,
1056,15.690418,120.369923,,72000,0,25.2384805,537.964233,,,,
1057,15.33674,120.612845,,90000,0,2.891345557,176.0672655,,,,
1058,15.31466,120.613245,,81500,0,24.44584927,894.784226,,,,
1059,15.34972,120.619193,,20000,0,2.940616395,834.1309219,,,,
1060,15.345547,120.618945,,38000,0,11.7526484,1270.52281,,,,
1061,15.434743,120.710228,,150000,0,5.594093755,952.6744844,,,,
1062,15.659842,120.45797,,75000,0,1.376807631,841.4017679,,,,
1063,15.333923,120.572433,,36000,0,0.693417357,213.4061294,,,,
1064,15.332322,120.577268,,74000,0,3.428579542,199.6801981,,,,
1065,15.306735,120.652588,,35000,0,16.64646225,516.7096789,,,,
1066,15.317005,120.565367,,385000,0,0.538174934,645.9632587,,,,
1067,15.360145,120.687255,,80000,0,9.550924763,473.0193987,,,,
1068,15.59459,120.465518,,65000,0,4.990792916,577.9144163,,,,
1069,15.78216,120.602022,,20000,0,9.898704822,470.5440856,,,,
1070,15.418227,120.613048,,180000,0,2.756549764,857.8348539,,,,
1071,15.503057,120.692397,,30000,0,3.73409263,548.6329824,,,,
1072,15.514367,120.588648,,30600,0,2.89173466,516.0085973,,,,
1073,15.318838,120.540743,,62000,0,6.767190262,522.0335267,,,,
1074,15.310893,120.589692,,600000,0,11.48659859,573.1387178,,,,
1075,15.297212,120.57649,,65000,0,0.811877948,159.1507657,,,,
1076,15.275873,120.652065,,324000,0,8.244920761,56.5516714,,,,
1077,15.312007,120.609072,,75000,0,2.35735467,842.7114585,,,,
1078,15.361595,120.674595,,80000,0,2.053774941,306.8990463,,,,
1079,15.31334,120.535315,,40000,0,1.544031664,635.2545927,,,,
1080,15.31864,120.615778,,36000,0,9.021407319,922.0722288,,,,
1081,15.403065,120.700235,,148000,0,0.311434457,877.0362618,,,,
1082,15.309505,120.541877,,75000,0,4.934949729,335.9051218,,,,
1083,15.476545,120.523487,,25000,0,33.98809425,534.9107412,,,,
1084,15.813903,120.607008,,64000,0,3.848912306,1431.010914,,,,
1085,15.664708,120.493492,,38000,0,4.505680894,1150.477376,,,,
1086,15.481158,120.521062,,146000,0,8.741752501,610.441374,,,,
1087,15.626678,120.63673,,81500,0,8.039361608,2209.287872,,,,
1088,15.419053,120.612472,,100000,0,3.413929018,837.9536655,,,,
1089,15.581183,120.503338,,64000,0,15.08630024,987.1811811,,,,
1090,15.358692,120.66667,,150000,0,1.828995654,203.6669574,,,,
1091,15.55189,120.373427,,20000,0,4.576259618,333.8635627,,,,
1092,15.420257,120.564273,,32000,0,2.066234883,507.1196201,,,,
1093,15.572772,120.535645,,81500,0,1.163223121,367.2718756,,,,
1094,15.41184,120.709727,,18000,0,2.326661453,915.3247007,,,,
1095,15.55537,120.63977,,27000,0,130.0770438,80.08505221,,,,
1096,15.364803,120.703173,,75000,0,3.687744751,201.5987322,,,,
1097,15.780173,120.601672,,40000,0,1.127292259,627.0480151,,,,
1098,15.752547,120.579487,,20000,0,27.59891909,2015.517858,,,,
1099,15.387452,119.978208,,308000,0,0.061673005,214.4045943,,,,
1100,15.78796,119.991262,,190000,0,79.70535094,125.3946391,,,,
1101,14.992498,120.14717,,97000,0,0.543006001,702.1036265,,,,
1102,14.964052,120.22274,,48000,0,26.78360141,411.7816373,,,,
1103,15.795052,119.98884,,110000,0,30.43413996,112.6234782,,,,
1104,15.796327,119.996637,,38000,0,2.549389341,574.8931704,,,,
1105,15.290925,120.07968,,38000,0,54.59097146,788.0563538,,,,
1106,15.355978,119.990038,,230000,0,21.64920278,750.9950331,,,,
1107,14.914047,120.18356,,140000,0,7.87081018,203.265891,,,,
1108,15.376783,120.013078,,308000,0,7.850765943,245.3758501,,,,
1109,14.979915,120.12211,,190000,0,42.61262428,269.288121,,,,
1110,15.136323,120.051588,,6000,0,30.44593564,1484.28098,,,,
1111,14.870125,120.159273,,97000,0,5.276722037,174.525871,,,,
1112,14.979937,120.12206,,40000,0,47.54108797,271.8745708,,,,
1113,15.157547,120.066732,,38000,0,54.21773826,237.7669744,,,,
1114,15.292018,120.065408,,40000,0,3.651341318,173.0489407,,,,
1115,15.469325,119.947555,,100000,0,35.05489244,1397.718717,,,,
1116,14.90204,120.213367,,173000,0,1.053680364,1197.670475,,,,
1117,15.586013,119.960593,,5400,0,105.2903046,702.6571059,,,,
1118,15.596058,119.977185,,10000,0,43.05098166,789.1685998,,,,
1119,14.972047,120.223018,,38000,0,3.41295559,4.875894835,,,,
1120,15.355603,120.001522,,30000,0,4.919719895,768.6306903,,,,
1121,15.361762,120.007118,,105000,0,12.6868125,460.984374,,,,
1122,15.35786,120.003233,,110000,0,5.109979937,976.7924495,,,,
1123,15.358275,120.003515,,110000,0,3.936334891,934.2729467,,,,
1124,15.133383,120.060032,,230000,0,6.006034697,1611.262218,,,,
1125,14.926925,120.15329,,140000,0,1.577598431,350.8151643,,,,
1126,15.383665,119.978478,,38000,0,15.72635951,618.1156541,,,,
1127,15.627673,119.968627,,10000,0,3.561756786,1202.211309,,,,
1128,15.162653,120.079198,,190000,0,150.9988595,94.63392848,,,,
1129,14.960387,120.213523,,30000,0,1.036446078,52.80048538,,,,
1130,14.964697,120.216392,,40000,0,7.813957975,58.45490067,,,,
1131,15.381143,119.969942,,160000,0,0.207470989,474.7736036,,,,
1132,15.004561,120.712326,,5000,0,1.550409063,285.6774798,,,,
1133,15.00655,120.63105,,20000,0,0.373370384,73.99899773,,,,
1134,14.93444135,120.5876095,,500,0,36.42349735,75.15621771,,,,
1135,15.421,120.28,,100,0,1793.305102,1254.931981,,,,
1136,15.041179,120.886513,,15000,0,38.17084291,109.1995052,,,,
1137,14.984448,120.70649,,10000,0,5.459176496,266.2331659,,,,
1138,15.01341,120.6241233,,8000,0,3.95827486,156.2253255,,,,
1139,14.952857,120.730892,,15000,0,5.209865452,468.4455593,,,,
